date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2014-04-01,07:29:39,13.31,13.31,0.0
2014-04-17,07:29:21,39.6,39.6,0.0
2014-05-03,07:29:07,3.54,3.54,0.0
2014-05-19,07:28:57,0.0,0.0,0.0
2014-06-04,07:29:04,0.0,0.0,0.0
2014-06-20,07:29:08,0.0,0.0,0.0
2014-07-06,07:29:15,0.0,0.0,0.0
2014-07-22,07:29:18,0.0,0.0,0.0
2014-08-07,07:29:27,0.0,0.0,0.0
2014-08-23,07:29:30,3.2,3.2,0.0
2014-09-08,07:29:34,1.02,1.02,0.0
2014-09-24,07:29:30,0.0,0.0,0.0
2014-10-10,07:29:38,6.75,8.030607778821421,0.0
2014-10-26,07:29:38,0.01,0.01,0.0
2014-11-11,07:29:40,0.09,0.27588309638204633,0.0
2014-11-27,07:29:37,8.61,0.07524084446783082,0.0018
2014-12-13,07:29:31,0.12,0.4765253482962618,0.0009
2014-12-29,07:29:29,0.25,0.40128450382843106,0.0
2015-01-14,07:29:28,0.52,0.15048168893566163,0.0
2015-01-30,07:29:23,0.26,0.2508028148927694,0.0
2015-02-15,07:29:14,0.12,0.22572253340349246,0.0
2015-03-19,07:29:00,73.88,100.0,3.5884764705882364
2015-04-04,07:28:48,0.0,0.0,0.0036
2015-04-20,07:28:48,0.05,0.05,0.0
2015-05-06,07:28:33,0.2,0.2,0.0
2015-05-22,07:28:29,14.89,14.89,0.0
2015-06-07,07:28:38,0.0,0.0,0.0
2015-06-23,07:28:45,0.0,0.0,0.0
2015-07-09,07:28:55,0.0,0.0,0.0
2015-07-25,07:29:02,0.0,0.0,0.0
2015-08-10,07:29:05,0.0,0.0,0.0
2015-08-26,07:29:13,0.07,0.07,0.0
2015-09-11,07:29:19,0.0,0.0,0.0
2015-09-27,07:29:26,0.67,0.67,0.0
2015-10-13,07:29:26,3.11,3.11,0.0
2015-10-29,07:29:32,31.57,31.57,0.0
2015-11-14,07:29:32,2.19,0.10032112595710777,0.0
2015-11-30,07:29:35,0.07,0.22572253340349246,0.0747
2015-12-16,07:29:34,0.63,0.1254014074463847,0.0162
2016-01-01,07:29:32,57.34,94.42588285049693,0.25763294117647056
2016-01-17,07:29:31,0.64,0.3762042223391541,0.0081
2016-02-02,07:29:28,35.59,31.537421255292653,0.0
2016-02-18,07:29:19,0.22,0.27588309638204633,0.0036
2016-03-05,07:29:19,10.07,46.41170019719984,0.0
2016-03-21,07:29:12,0.98,0.98,0.0
2016-04-06,07:29:04,0.01,0.01,0.0
2016-04-22,07:28:57,46.59,1.0995982237259458,0.0
2016-05-08,07:29:00,6.64,6.64,0.0
2016-05-24,07:29:03,0.0,0.0,0.0
2016-06-09,07:29:07,0.0,0.0,0.0
2016-06-25,07:29:13,0.0,0.0,0.0
2016-07-11,07:29:21,0.0,0.0,0.0
2016-07-27,07:29:26,0.0,0.0,0.0
2016-08-12,07:29:28,0.0,0.0,0.0
2016-08-28,07:29:35,0.0,0.0,0.0
2016-09-13,07:29:39,0.0,0.0,0.0
2016-09-29,07:29:39,0.0,0.0,0.0
2016-10-15,07:29:45,0.02,0.02,0.0
2016-10-31,07:29:47,0.07,0.07,0.0
2016-11-16,07:29:46,0.11,0.07524084446783082,0.0009
2016-12-02,07:29:45,70.65,100.0,0.0
2016-12-18,07:29:41,0.29,0.15048168893566163,0.0
2017-01-03,07:29:38,0.17,0.426364785317708,0.0
2017-01-19,07:29:34,32.9,100.0,0.0
2017-02-04,07:29:26,0.23,0.27588309638204633,0.0
2017-02-20,07:29:20,19.11,0.02508028148927694,0.0
2017-03-08,07:29:13,0.16,0.1254014074463847,0.0
2017-03-24,07:29:03,0.05,0.05016056297855388,0.0
2017-04-09,07:28:56,12.26,100.0,0.2518270588235294
2017-04-25,07:28:46,31.4,31.4,0.0
2017-05-11,07:28:49,1.86,1.86,0.0
2017-05-27,07:28:59,0.0,0.0,0.0
2017-06-12,07:29:07,0.0,0.0,0.0
2017-06-28,07:29:12,0.0,0.0,0.0
2017-07-14,07:29:14,0.01,0.01,0.0
2017-07-30,07:29:23,0.03,0.03,0.0
2017-08-15,07:29:28,14.97,14.97,0.0
2017-08-31,07:29:32,0.04,0.04,0.0
2017-09-16,07:29:33,0.0,0.0,0.0
2017-10-02,07:29:40,0.0,0.0,0.0
2017-10-18,07:29:43,0.01,0.01,0.0
2017-11-03,07:29:43,0.11,0.11,0.0
2017-11-19,07:29:39,57.31,100.0,0.0
2017-12-05,07:29:34,0.11,0.40128450382843106,0.0018
2017-12-21,07:29:38,0.22,0.30096337787132327,0.0009
2018-01-06,07:29:33,0.13,0.1254014074463847,0.0
2018-01-22,07:29:25,0.39,0.22572253340349246,0.0
2018-02-07,07:29:17,0.22,0.27588309638204633,0.0
2018-03-11,07:29:02,49.3,94.73205899275624,0.1971917647058824
2018-03-27,07:28:55,0.0,0.0,0.0
2018-04-12,07:28:46,0.0,0.0,0.0009
2018-04-28,07:28:37,3.32,3.32,0.0
2018-05-14,07:28:27,0.0,0.0,0.0009
2018-05-30,07:28:14,0.0,0.0,0.0
2018-06-15,07:28:19,0.0,0.0,0.0
2018-07-01,07:28:29,0.0,0.0,0.0
2018-07-17,07:28:37,0.0,0.0,0.0
2018-08-02,07:28:44,0.0,0.0,0.0
2018-08-18,07:28:53,0.0,0.0,0.0
2018-09-03,07:29:00,0.72,0.72,0.0
2018-09-19,07:29:04,0.0,0.0,0.0
2018-10-05,07:29:12,0.0,0.0,0.0
2018-10-21,07:29:18,70.1,100.0,1.7349423529411765
2018-11-06,07:29:21,1.76,0.10032112595710777,0.0
2018-11-22,07:29:22,34.62,34.62,0.0054
2018-12-08,07:29:19,0.22,0.2508028148927694,0.0126
2018-12-24,07:29:18,4.38,1.3287631487063978,0.0081
2019-01-09,07:29:17,0.14,0.2508028148927694,0.0108
2019-01-25,07:29:13,49.3,100.0,0.0
