date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2006-12-13,07:31:33,7.0,96.1354821888342,0.0054
2006-12-29,07:31:36,0.0,0.0,0.0
2007-01-14,07:31:36,7.0,19.99564748466219,0.0
2007-01-30,07:31:43,0.0,0.0,0.0
2007-02-15,07:31:49,0.0,0.0,0.0
2007-03-03,07:31:53,0.0,0.0,0.0
2007-03-19,07:31:55,0.0,0.0,0.0
2007-04-04,07:31:55,0.0,0.0,0.0
2007-04-20,07:31:53,0.0,0.0,0.0
2007-08-10,07:31:27,0.0,0.0,0.0
2007-08-26,07:31:21,2.0,2.0,0.0
2007-09-11,07:31:13,0.0,0.0,0.0
2007-09-27,07:31:09,0.0,0.0,0.0
2007-12-16,07:31:42,0.0,0.0,0.0
2008-02-02,07:31:43,0.0,0.0,0.0
