date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2016-01-06,07:48:26,0.14,0.14,0.0009
2016-01-22,07:48:27,40.26,40.26,0.0
2016-02-07,07:48:23,0.0,0.0,0.0009
2016-02-23,07:48:16,0.02,0.02,0.0
2016-03-10,07:48:14,4.13,4.13,0.0
2016-03-26,07:48:05,54.33,0.8895302398967545,0.0
2016-04-11,07:47:59,65.54,100.0,0.000808235294117647
2016-04-27,07:47:55,14.48,14.48,0.0
2016-05-13,07:47:54,0.0,0.0,0.0
2016-05-29,07:48:01,0.0,0.0,0.0
2016-06-14,07:48:04,0.0,0.0,0.0
2016-06-30,07:48:12,0.04,0.04,0.0
2016-07-16,07:48:19,0.85,0.85,0.0
2016-08-01,07:48:23,0.01,0.01,0.0
2016-08-17,07:48:27,18.64,18.64,0.0
2016-09-02,07:48:33,0.79,0.79,0.0
2016-09-18,07:48:36,0.0,0.0,0.0
2016-10-04,07:48:38,0.0,0.0,0.0
2016-10-20,07:48:42,0.0,0.0,0.0
2016-11-05,07:48:42,1.54,1.54,0.0
2016-11-21,07:48:42,0.54,0.54,0.0009
2016-12-07,07:48:41,0.0,0.0,0.0009
2016-12-23,07:48:36,18.06,18.06,0.0
2017-01-08,07:48:33,0.37,0.37,0.0
2017-01-24,07:48:28,0.04,0.04,0.0
2017-02-09,07:48:20,13.68,13.68,0.0
2017-02-25,07:48:15,5.92,5.92,0.0
2017-03-13,07:48:07,40.42,5.284161777840735,0.0
2017-03-29,07:47:58,0.1,0.1,0.0
2017-04-14,07:47:50,32.39,32.39,0.0
2017-04-30,07:47:39,0.0,0.0,0.0
2017-05-16,07:47:49,16.67,16.67,0.0
2017-06-01,07:47:58,0.78,0.78,0.0
2017-06-17,07:48:05,0.13,0.13,0.0
2017-07-03,07:48:09,0.0,0.0,0.0
2017-07-19,07:48:14,1.76,1.76,0.0
2017-08-04,07:48:21,16.03,16.03,0.0
2017-08-20,07:48:26,0.0,0.0,0.0
2017-09-05,07:48:29,0.51,0.51,0.0
2017-09-21,07:48:32,9.65,9.65,0.0
2017-10-07,07:48:38,0.0,0.0,0.0
2017-10-23,07:48:40,0.0,0.0,0.0
2017-11-08,07:48:39,0.0,0.0,0.0018
2017-11-24,07:48:33,0.03,0.03,0.0
2017-12-10,07:48:31,19.8,91.7437861743609,0.0
2017-12-26,07:48:33,0.24,0.24,0.0
2018-01-11,07:48:27,0.0,0.0,0.0009
2018-01-27,07:48:18,0.02,0.02,0.0
2018-02-12,07:48:11,9.06,9.06,0.0
2018-02-28,07:48:05,0.57,0.57,0.0
2018-03-16,07:47:55,0.17,0.17,0.0009
2018-04-01,07:47:49,8.9,8.9,0.0
2018-04-17,07:47:39,0.01,0.01,0.0
2018-05-03,07:47:31,12.42,12.42,0.0
2018-05-19,07:47:20,0.0,0.0,0.0
2018-06-04,07:47:09,0.0,0.0,0.0
2018-06-20,07:47:19,0.03,0.03,0.0
2018-07-06,07:47:28,0.22,0.22,0.0
2018-07-22,07:47:35,0.0,0.0,0.0
2018-08-07,07:47:43,0.0,0.0,0.0
2018-08-23,07:47:52,4.16,4.16,0.0
2018-09-08,07:47:57,2.57,2.57,0.0
2018-09-24,07:48:02,0.56,0.56,0.0
2018-10-10,07:48:10,0.0,0.0,0.0
2018-10-26,07:48:16,24.93,24.93,0.0
2018-11-11,07:48:18,0.01,0.01,0.0
2018-11-27,07:48:17,82.33,82.33,0.0
2018-12-13,07:48:14,9.5,9.5,0.13641176470588234
2018-12-29,07:48:14,1.05,1.05,0.09536470588235295
2019-01-14,07:48:12,72.28,21.28616452423953,0.0369
2019-01-30,07:48:08,94.67,100.0,3.424849411764704
2019-02-15,07:48:06,9.03,9.03,0.2386905882352942
2019-03-03,07:48:02,0.0,0.0,0.18123529411764708
2019-03-19,07:47:57,39.86,0.32982360879949335,0.09626470588235295
2019-04-04,07:47:54,0.0,0.0,0.10886470588235295
2019-04-20,07:47:47,0.02,0.02,0.0891
2019-05-06,07:47:50,0.0,0.0,0.0333
2019-05-22,07:48:00,0.7,0.7,0.0216
2019-06-07,07:48:08,0.79,0.79,0.0036
2019-06-23,07:48:14,0.0,0.0,0.0
2019-07-09,07:48:18,0.0,0.0,0.0
2019-07-25,07:48:22,0.0,0.0,0.0
2019-08-10,07:48:28,0.0,0.0,0.0
2019-08-26,07:48:33,7.99,7.99,0.0
2019-09-11,07:48:37,0.0,0.0,0.0
2019-09-27,07:48:42,0.0,0.0,0.0
2019-10-13,07:48:45,18.8,18.8,0.0
2019-10-29,07:48:46,0.0,0.0,0.0
2019-11-14,07:48:43,3.69,3.69,0.0
2019-11-30,07:48:41,0.0,0.0,0.0018
